index,stat,vyznamenani,jmeno,rok,rank,retez,skupina,inmemoriam,pohlavi,prezident,id
254,cr,medaile-za-zasluhy,Josef Kratochvil,2001.0,1.0,False,,True,muz,Havel,815
164,cr,medaile-za-zasluhy,Karel Hubáček,2001.0,2.0,False,,False,muz,Havel,816
502,cr,medaile-za-zasluhy,Ladislav Sutnar,2001.0,1.0,False,,True,muz,Havel,817
437,cr,medaile-za-zasluhy,Lenka Reinerová,2001.0,1.0,False,,False,zena,Havel,818
523,cr,medaile-za-zasluhy,Libuše Šilhánová,2001.0,1.0,False,,False,zena,Havel,819
46,cr,medaile-za-zasluhy,Marie Brůčková,2001.0,2.0,False,,False,zena,Havel,820
120,cr,medaile-za-zasluhy,Miloš Hájek,2001.0,1.0,False,,False,muz,Havel,821
438,cr,medaile-za-zasluhy,Miloš Rejchrt,2001.0,1.0,False,,False,muz,Havel,822
149,cr,medaile-za-zasluhy,Oldřich Holubář,2001.0,1.0,False,,False,muz,Havel,823
257,cr,medaile-za-zasluhy,Rainer Kreissl,2001.0,1.0,False,,False,muz,Havel,824
43,cr,medaile-za-zasluhy,Vlastimil Brodský,2001.0,2.0,False,,False,muz,Havel,825
17,cr,rad-t.-g.-masaryka,Barbara Coudenhove - Kalergi,2001.0,4.0,False,nan,False,zena,Havel,826
102,cr,rad-t.-g.-masaryka,František Lízna,2001.0,5.0,False,nan,False,muz,Havel,827
171,cr,rad-t.-g.-masaryka,Jindřich Vaško,2001.0,3.0,False,nan,True,muz,Havel,828
180,cr,rad-t.-g.-masaryka,Karel Vrána,2001.0,4.0,False,nan,False,muz,Havel,829
3,cr,rad-t.-g.-masaryka,Robert Badinter,2001.0,1.0,False,nan,False,muz,Havel,830
146,cr,rad-t.-g.-masaryka,Ryszard Siwiec,2001.0,1.0,False,nan,True,muz,Havel,831
29,cr,rad-t.-g.-masaryka,Vojtěch Dundr,2001.0,2.0,False,nan,True,muz,Havel,832
66,cr,rad-t.-g.-masaryka,Václav Chytil,2001.0,3.0,False,nan,True,muz,Havel,833
90,cr,medaile-za-hrdinstvi,Antonín Raiskub,2002.0,,False,,False,muz,Havel,834
65,cr,medaile-za-hrdinstvi,Jan Mervart,2002.0,,False,,False,muz,Havel,835
77,cr,medaile-za-hrdinstvi,Jan Paroulek,2002.0,,False,,False,muz,Havel,836
11,cr,medaile-za-hrdinstvi,Jaroslav Český,2002.0,,False,,False,muz,Havel,837
34,cr,medaile-za-hrdinstvi,Jiří Janda,2002.0,,False,,False,muz,Havel,838
27,cr,medaile-za-hrdinstvi,Karel Hůla,2002.0,,False,,False,muz,Havel,839
52,cr,medaile-za-hrdinstvi,Karel Kukal,2002.0,,False,,False,muz,Havel,840
128,cr,medaile-za-hrdinstvi,Milan Vítek,2002.0,,False,,False,muz,Havel,841
28,cr,medaile-za-hrdinstvi,Miloslav Chejn,2002.0,,False,,False,muz,Havel,842
40,cr,medaile-za-hrdinstvi,Miroslav Kolenatý,2002.0,,False,,False,muz,Havel,843
2,cr,medaile-za-hrdinstvi,Radek Andrle,2002.0,,False,,False,muz,Havel,844
31,cr,medaile-za-hrdinstvi,Radek Interholc,2002.0,,False,,False,muz,Havel,845
18,cr,medaile-za-hrdinstvi,Rudolph Giuliani,2002.0,,False,,False,muz,Havel,846
42,cr,medaile-za-hrdinstvi,Vincenc Koutník,2002.0,,False,,False,muz,Havel,847
91,cr,medaile-za-hrdinstvi,Václav Richter,2002.0,,False,,False,muz,Havel,848
17,cr,medaile-za-hrdinstvi,Zdeněk Forejt,2002.0,,False,,False,muz,Havel,849
62,cr,medaile-za-zasluhy,Albert Černý,2002.0,1.0,False,,False,muz,Havel,850
91,cr,medaile-za-zasluhy,Anna Fárová,2002.0,2.0,False,,False,zena,Havel,851
513,cr,medaile-za-zasluhy,Anna Šabatová,2002.0,1.0,False,,False,zena,Havel,852
150,cr,medaile-za-zasluhy,Antonín Holý,2002.0,1.0,False,,False,muz,Havel,853
337,cr,medaile-za-zasluhy,Antonín Měšťan,2002.0,2.0,False,,False,muz,Havel,854
47,cr,medaile-za-zasluhy,Augustin Bubník,2002.0,2.0,False,,False,muz,Havel,855
154,cr,medaile-za-zasluhy,Bohuslav Horáček,2002.0,3.0,False,,True,muz,Havel,856
151,cr,medaile-za-zasluhy,Dušan Holý,2002.0,3.0,False,,False,muz,Havel,857
381,cr,medaile-za-zasluhy,Eduarda Ottová,2002.0,2.0,False,,False,zena,Havel,858
323,cr,medaile-za-zasluhy,Frank Marlow,2002.0,1.0,False,,True,muz,Havel,859
387,cr,medaile-za-zasluhy,František Pavlíček,2002.0,2.0,False,,False,muz,Havel,860
527,cr,medaile-za-zasluhy,František Šmahel,2002.0,1.0,False,,False,muz,Havel,861
135,cr,medaile-za-zasluhy,Hana Hegerová,2002.0,3.0,False,,False,zena,Havel,862
288,cr,medaile-za-zasluhy,Hans Lemberg,2002.0,2.0,False,,False,muz,Havel,863
222,cr,medaile-za-zasluhy,Ivan Klíma,2002.0,1.0,False,,False,muz,Havel,864
614,cr,medaile-za-zasluhy,Ivan Wernisch,2002.0,1.0,False,,False,muz,Havel,865
563,cr,medaile-za-zasluhy,Jan Francis Tříska,2002.0,1.0,False,,False,muz,Havel,866
227,cr,medaile-za-zasluhy,Jan Koblasa,2002.0,1.0,False,,False,muz,Havel,867
266,cr,medaile-za-zasluhy,Jan Křen,2002.0,2.0,False,,False,muz,Havel,868
294,cr,medaile-za-zasluhy,Jan Litomiský,2002.0,1.0,False,,False,muz,Havel,869
364,cr,medaile-za-zasluhy,Jan Němec,2002.0,2.0,False,,False,muz,Havel,870
394,cr,medaile-za-zasluhy,Jan Peřina,2002.0,1.0,False,,False,muz,Havel,871
562,cr,medaile-za-zasluhy,Jan Tříska,2002.0,3.0,False,,False,muz,Havel,872
531,cr,medaile-za-zasluhy,Jan Špáta,2002.0,2.0,False,,False,muz,Havel,873
467,cr,medaile-za-zasluhy,Jaroslav Skála,2002.0,2.0,False,,False,muz,Havel,874
73,cr,medaile-za-zasluhy,Jiří Dienstbier,2002.0,1.0,False,,False,muz,Havel,875
118,cr,medaile-za-zasluhy,Jiří Gruntorád,2002.0,1.0,False,,False,muz,Havel,876
233,cr,medaile-za-zasluhy,Jiří Kolář,2002.0,2.0,False,,False,muz,Havel,877
299,cr,medaile-za-zasluhy,Jiří Loewy,2002.0,1.0,False,,False,muz,Havel,878
318,cr,medaile-za-zasluhy,Jiří Malý,2002.0,1.0,False,,True,muz,Havel,879
366,cr,medaile-za-zasluhy,Jiří Němec,2002.0,1.0,False,,True,muz,Havel,880
243,cr,medaile-za-zasluhy,Josef Koudelka,2002.0,2.0,False,,False,muz,Havel,881
463,cr,medaile-za-zasluhy,Josef Schwarz Červinka,2002.0,2.0,False,,False,muz,Havel,882
570,cr,medaile-za-zasluhy,Josef Vavroušek,2002.0,1.0,False,,True,muz,Havel,883
217,cr,medaile-za-zasluhy,Joseph Lane Kirkland,2002.0,1.0,False,,True,muz,Havel,884
147,cr,medaile-za-zasluhy,Karel Holomek,2002.0,3.0,False,,False,muz,Havel,885
359,cr,medaile-za-zasluhy,Karel Nepraš,2002.0,1.0,False,,True,muz,Havel,886
408,cr,medaile-za-zasluhy,Karel Pilík,2002.0,1.0,False,,False,muz,Havel,887
375,cr,medaile-za-zasluhy,Luboš Ogoun,2002.0,3.0,False,,False,muz,Havel,888
503,cr,medaile-za-zasluhy,Marie Svatošová,2002.0,3.0,False,,False,zena,Havel,889
9,cr,medaile-za-zasluhy,Milan Balabán,2002.0,1.0,False,,False,muz,Havel,890
406,cr,medaile-za-zasluhy,Milan Píka,2002.0,2.0,False,,False,muz,Havel,891
172,cr,medaile-za-zasluhy,Milena Hübschmannová,2002.0,3.0,False,,False,zena,Havel,892
51,cr,medaile-za-zasluhy,Milton Cerny,2002.0,1.0,False,,False,muz,Havel,893
204,cr,medaile-za-zasluhy,Pavel Juráček,2002.0,1.0,False,,True,muz,Havel,894
284,cr,medaile-za-zasluhy,Pavel Landovský,2002.0,3.0,False,,False,muz,Havel,895
528,cr,medaile-za-zasluhy,Pavel Šmok,2002.0,3.0,False,,False,muz,Havel,896
462,cr,medaile-za-zasluhy,Peter Charles Schultz,2002.0,1.0,False,,False,muz,Havel,897
87,cr,medaile-za-zasluhy,Petr Eben,2002.0,1.0,False,,False,muz,Havel,898
60,cr,medaile-za-zasluhy,Soňa Čechová,2002.0,2.0,False,,False,zena,Havel,899
624,cr,medaile-za-zasluhy,Stella Zázvorková,2002.0,2.0,False,,False,zena,Havel,900
241,cr,medaile-za-zasluhy,Tomáš Kosta,2002.0,2.0,False,,False,muz,Havel,901
482,cr,medaile-za-zasluhy,Vladimír Sova,2002.0,2.0,False,,False,muz,Havel,902
86,cr,medaile-za-zasluhy,Václav Dvořák,2002.0,1.0,False,,False,muz,Havel,903
390,cr,medaile-za-zasluhy,Šimon Pánek,2002.0,3.0,False,,False,muz,Havel,904
112,cr,rad-bileho-lva,Guido Venturoni,2002.0,3.0,False,občanská,False,muz,Havel,905
47,cr,rad-bileho-lva,Josef Duda,2002.0,3.0,False,vojenská,True,muz,Havel,906
106,cr,rad-bileho-lva,Oto Stehlík,2002.0,4.0,False,občanská,False,muz,Havel,907
119,cr,rad-bileho-lva,Thomas Ray Wilson,2002.0,3.0,False,občanská,False,muz,Havel,908
14,cr,rad-t.-g.-masaryka,Dagmar Burešová,2002.0,4.0,False,nan,False,zena,Havel,909
140,cr,rad-t.-g.-masaryka,Jacques Rupnik,2002.0,3.0,False,nan,False,muz,Havel,910
143,cr,rad-t.-g.-masaryka,Karel Jan Schwarzenberg,2002.0,3.0,False,nan,False,muz,Havel,911
145,cr,rad-t.-g.-masaryka,Karol Efraim Sidon,2002.0,3.0,False,nan,False,muz,Havel,912
101,cr,rad-t.-g.-masaryka,Ladislav Lis,2002.0,4.0,False,nan,True,muz,Havel,913
24,cr,rad-t.-g.-masaryka,Luboš Dobrovský,2002.0,3.0,False,nan,False,muz,Havel,914
176,cr,rad-t.-g.-masaryka,Miloslav kardinál Vlk,2002.0,2.0,False,nan,False,muz,Havel,915
150,cr,rad-t.-g.-masaryka,Pavel Smetana,2002.0,3.0,False,nan,False,muz,Havel,916
33,cr,rad-t.-g.-masaryka,Richard Feder,2002.0,3.0,False,nan,True,muz,Havel,917
79,cr,rad-t.-g.-masaryka,Zdeněk Kessler,2002.0,3.0,False,nan,False,muz,Havel,918
60,cr,medaile-za-hrdinstvi,Dominique Magnant,2003.0,,False,,False,muz,Klaus,919
127,cr,medaile-za-hrdinstvi,Georges Vergoni,2003.0,,False,,True,muz,Klaus,920
73,cr,medaile-za-hrdinstvi,Jaroslav Novák,2003.0,,False,,False,muz,Klaus,921
61,cr,medaile-za-hrdinstvi,Roman Macharáček,2003.0,,False,,False,muz,Klaus,922
33,cr,medaile-za-zasluhy,Adolf Born,2003.0,1.0,False,,False,muz,Klaus,923
623,cr,medaile-za-zasluhy,Dana Zátopková,2003.0,2.0,False,,False,zena,Klaus,924
577,cr,medaile-za-zasluhy,Emília Vášáryová,2003.0,1.0,False,,False,zena,Klaus,925
49,cr,medaile-za-zasluhy,Erhard Busek,2003.0,2.0,False,,False,muz,Klaus,926
486,cr,medaile-za-zasluhy,František Stárek,2003.0,2.0,False,,False,muz,Klaus,927
580,cr,medaile-za-zasluhy,František Vencovský,2003.0,2.0,False,,False,muz,Klaus,928
613,cr,medaile-za-zasluhy,Herbert Werner,2003.0,2.0,False,,False,muz,Klaus,929
447,cr,medaile-za-zasluhy,Ivan Ruller,2003.0,2.0,False,,False,muz,Klaus,930
519,cr,medaile-za-zasluhy,Ivan Šetlík,2003.0,2.0,False,,False,muz,Klaus,931
275,cr,medaile-za-zasluhy,Jacek Kuroň,2003.0,2.0,False,,False,muz,Klaus,932
424,cr,medaile-za-zasluhy,Jan Princ,2003.0,2.0,False,,False,muz,Klaus,933
230,cr,medaile-za-zasluhy,Jiří Kodet,2003.0,1.0,False,,False,muz,Klaus,934
138,cr,medaile-za-zasluhy,Johanna von Herzogenbergová,2003.0,2.0,False,,False,zena,Klaus,935
292,cr,medaile-za-zasluhy,Josef Liesler,2003.0,2.0,False,,False,muz,Klaus,936
453,cr,medaile-za-zasluhy,Július Satinský,2003.0,1.0,False,,True,muz,Klaus,937
44,cr,medaile-za-zasluhy,Karel Brožík,2003.0,2.0,False,,False,muz,Klaus,938
176,cr,medaile-za-zasluhy,Ladislav Chudík,2003.0,1.0,False,,False,muz,Klaus,939
189,cr,medaile-za-zasluhy,Lena May Jegerová,2003.0,1.0,False,,False,zena,Klaus,940
186,cr,medaile-za-zasluhy,Lenka Janotová,2003.0,2.0,False,,False,zena,Klaus,941
512,cr,medaile-za-zasluhy,Lászlo Szigeti,2003.0,1.0,False,,False,muz,Klaus,942
163,cr,medaile-za-zasluhy,Martin Huba,2003.0,1.0,False,,False,muz,Klaus,943
286,cr,medaile-za-zasluhy,Milan Lasica,2003.0,1.0,False,,False,muz,Klaus,944
221,cr,medaile-za-zasluhy,Pavel Klener,2003.0,2.0,False,,False,muz,Klaus,945
83,cr,medaile-za-zasluhy,Peter Dvorský,2003.0,1.0,False,,False,muz,Klaus,946
627,cr,medaile-za-zasluhy,Petr Zeman,2003.0,2.0,False,,False,muz,Klaus,947
285,cr,medaile-za-zasluhy,Plk. Bc. Jiří Lang,2003.0,2.0,False,,False,muz,Klaus,948
52,cr,medaile-za-zasluhy,Ramiro Cibrian Uzal,2003.0,3.0,False,,False,muz,Klaus,949
5,cr,medaile-za-zasluhy,Timothy Garton Ash,2003.0,1.0,False,,False,muz,Klaus,950
123,cr,medaile-za-zasluhy,Vlasta Hammerová,2003.0,2.0,False,,False,zena,Klaus,951
461,cr,medaile-za-zasluhy,Vratislav Schreiber,2003.0,2.0,False,,False,muz,Klaus,952
474,cr,medaile-za-zasluhy,Václav Snítil,2003.0,2.0,False,,False,muz,Klaus,953
11,cr,medaile-za-zasluhy,Wolfgang Bandion,2003.0,1.0,False,,False,muz,Klaus,954
554,cr,medaile-za-zasluhy,Zdena Tominová,2003.0,1.0,False,,False,zena,Klaus,955
209,cr,medaile-za-zasluhy,Zuzana Kalabisová - Růžičková,2003.0,2.0,False,,False,zena,Klaus,956
298,cr,medaile-za-zasluhy,Ľubomír Lipták,2003.0,1.0,False,,False,muz,Klaus,957
46,cr,rad-bileho-lva,Alexander Dubček,2003.0,1.0,False,občanská,True,muz,Klaus,958
107,cr,rad-bileho-lva,Alois Šiška,2003.0,3.0,False,vojenská,True,muz,Klaus,959
89,cr,rad-bileho-lva,Anton Petrák,2003.0,1.0,False,vojenská,False,muz,Klaus,960
117,cr,rad-bileho-lva,Richard von Weizsäcker,2003.0,1.0,False,občanská,False,muz,Klaus,961
59,cr,rad-bileho-lva,Václav Havel,2003.0,1.0,True,občanská,False,muz,Klaus,962
56,cr,rad-bileho-lva,Árpád Göncz,2003.0,1.0,False,občanská,False,muz,Klaus,963
115,cr,rad-t.-g.-masaryka,Adam Michnik,2003.0,3.0,False,nan,False,muz,Klaus,964
178,cr,rad-t.-g.-masaryka,Antje Vollmerová,2003.0,3.0,False,nan,False,zena,Klaus,965
157,cr,rad-t.-g.-masaryka,Antonín Sum,2003.0,3.0,False,nan,False,muz,Klaus,966
9,cr,rad-t.-g.-masaryka,Elena Bonnerová,2003.0,2.0,False,nan,False,zena,Klaus,967
106,cr,rad-t.-g.-masaryka,Emil Ludvík,2003.0,3.0,False,nan,False,muz,Klaus,968
161,cr,rad-t.-g.-masaryka,Jaroslav Škarvada,2003.0,3.0,False,nan,False,muz,Klaus,969
177,cr,rad-t.-g.-masaryka,Lubomír Voleník,2003.0,3.0,False,nan,True,muz,Klaus,970
2,cr,rad-t.-g.-masaryka,Luisa Abrahams,2003.0,3.0,False,nan,False,zena,Klaus,971
138,cr,rad-t.-g.-masaryka,Mary Robinsonová,2003.0,1.0,False,nan,False,zena,Klaus,972
93,cr,rad-t.-g.-masaryka,Miroslav Kusý,2003.0,3.0,False,nan,False,muz,Klaus,973
87,cr,rad-t.-g.-masaryka,Sergej Adamovič Kovaljov,2003.0,2.0,False,nan,False,muz,Klaus,974
50,cr,rad-t.-g.-masaryka,Václav Havel,2003.0,1.0,False,nan,False,muz,Klaus,975
151,cr,rad-t.-g.-masaryka,Willy Spühler,2003.0,1.0,False,nan,True,muz,Klaus,976
603,cr,medaile-za-zasluhy,Alena Steindlerová-Vrzáňová,2004.0,2.0,False,,False,zena,Klaus,977
42,cr,medaile-za-zasluhy,Jana Brejchová,2004.0,2.0,False,,False,zena,Klaus,978
137,cr,medaile-za-zasluhy,Josef Henke,2004.0,2.0,False,,False,muz,Klaus,979
199,cr,medaile-za-zasluhy,Josef Jíra,2004.0,2.0,False,,False,muz,Klaus,980
229,cr,medaile-za-zasluhy,Josef Kocourek,2004.0,1.0,False,,True,muz,Klaus,981
207,cr,medaile-za-zasluhy,Karel Kachyňa,2004.0,2.0,False,,True,muz,Klaus,982
555,cr,medaile-za-zasluhy,Ladislav Tondl,2004.0,2.0,False,,False,muz,Klaus,983
476,cr,medaile-za-zasluhy,Milan Sobotka,2004.0,2.0,False,,False,muz,Klaus,984
571,cr,medaile-za-zasluhy,Otakar Vávra,2004.0,1.0,False,,False,muz,Klaus,985
249,cr,medaile-za-zasluhy,"Radana Königová,",2004.0,2.0,False,,False,zena,Klaus,986
516,cr,medaile-za-zasluhy,Roman Šebrle,2004.0,2.0,False,,False,muz,Klaus,987
256,cr,medaile-za-zasluhy,Vilém Kraus,2004.0,2.0,False,,False,muz,Klaus,988
34,cr,medaile-za-zasluhy,Václav Boštík,2004.0,1.0,False,,False,muz,Klaus,989
158,cr,medaile-za-zasluhy,Václav Hořejší,2004.0,2.0,False,,False,muz,Klaus,990
310,cr,medaile-za-zasluhy,Zdeněk Mácal,2004.0,2.0,False,,False,muz,Klaus,991
26,cr,rad-bileho-lva,Aleksander Kwasniewsky,2004.0,1.0,True,občanská,False,muz,Klaus,992
50,cr,rad-bileho-lva,František Fajtl,2004.0,3.0,False,vojenská,False,muz,Klaus,993
73,cr,rad-bileho-lva,Rudolf Severin Krzák,2004.0,3.0,False,vojenská,True,muz,Klaus,994
91,cr,rad-t.-g.-masaryka,Arnošt Kubík,2004.0,3.0,False,nan,False,muz,Klaus,995
188,cr,rad-t.-g.-masaryka,Josef Zlámal,2004.0,3.0,False,nan,False,muz,Klaus,996
173,cr,rad-t.-g.-masaryka,Otokar Vinklář,2004.0,3.0,False,nan,False,muz,Klaus,997
141,cr,rad-t.-g.-masaryka,Tomáš Sedláček,2004.0,3.0,False,vojenská,False,muz,Klaus,998
125,cr,medaile-za-hrdinstvi,Michal Velíšek,2005.0,,False,,True,muz,Klaus,999
444,cr,medaile-za-zasluhy,Blažena a Lubomír Rosnerovi,2005.0,2.0,False,,False,zena,Klaus,1000
376,cr,medaile-za-zasluhy,Franz Olbert,2005.0,2.0,False,,False,muz,Klaus,1001
178,cr,medaile-za-zasluhy,Helena Illnerová,2005.0,2.0,False,,False,zena,Klaus,1002
245,cr,medaile-za-zasluhy,Jaroslav Koutecký,2005.0,2.0,False,,True,muz,Klaus,1003
517,cr,medaile-za-zasluhy,Jaroslav Šedivý,2005.0,2.0,False,,False,muz,Klaus,1004
40,cr,medaile-za-zasluhy,Jaroslava Brychtová,2005.0,2.0,False,,False,zena,Klaus,1005
526,cr,medaile-za-zasluhy,Jiří Šlitr,2005.0,1.0,False,,True,muz,Klaus,1006
478,cr,medaile-za-zasluhy,Josef Somr,2005.0,2.0,False,,False,muz,Klaus,1007
472,cr,medaile-za-zasluhy,Miroslav Smotlacha,2005.0,2.0,False,,False,muz,Klaus,1008
399,cr,medaile-za-zasluhy,Mojmír Petráň,2005.0,2.0,False,,False,muz,Klaus,1009
342,cr,medaile-za-zasluhy,Paul Millar,2005.0,2.0,False,,False,muz,Klaus,1010
417,cr,medaile-za-zasluhy,Petr Pokorný,2005.0,2.0,False,,False,muz,Klaus,1011
633,cr,medaile-za-zasluhy,Petr Zvolský,2005.0,2.0,False,,False,muz,Klaus,1012
235,cr,medaile-za-zasluhy,Stanislav Kolíbal,2005.0,2.0,False,,False,muz,Klaus,1013
196,cr,medaile-za-zasluhy,Vladimír Jiránek,2005.0,2.0,False,,False,muz,Klaus,1014
596,cr,medaile-za-zasluhy,Vladimír Vonka,2005.0,2.0,False,,False,muz,Klaus,1015
490,cr,medaile-za-zasluhy,Zdeněk Sternberg,2005.0,2.0,False,,False,muz,Klaus,1016
40,cr,rad-bileho-lva,Josef Buršík,2005.0,1.0,False,vojenská,True,muz,Klaus,1017
86,cr,rad-bileho-lva,Rudolf Pernický,2005.0,1.0,False,vojenská,False,muz,Klaus,1018
54,cr,rad-t.-g.-masaryka,Josef Hercz,2005.0,1.0,False,nan,False,muz,Klaus,1019
174,cr,rad-t.-g.-masaryka,Martin František Vích,2005.0,3.0,False,nan,False,muz,Klaus,1020
55,cr,rad-t.-g.-masaryka,Stanislav Hlučka,2005.0,1.0,False,nan,False,muz,Klaus,1021
445,cr,medaile-za-zasluhy,Boris Rösner,2006.0,1.0,False,,True,muz,Klaus,1022
188,cr,medaile-za-zasluhy,Iva Janžurová,2006.0,2.0,False,,False,zena,Klaus,1023
224,cr,medaile-za-zasluhy,Jan Klusák,2006.0,3.0,False,,False,muz,Klaus,1024
542,cr,medaile-za-zasluhy,Jindřich Štreit,2006.0,1.0,False,,False,muz,Klaus,1025
197,cr,medaile-za-zasluhy,Jiřina Jirásková,2006.0,2.0,False,,False,zena,Klaus,1026
3,cr,medaile-za-zasluhy,Jiří Anderle,2006.0,3.0,False,,False,muz,Klaus,1027
326,cr,medaile-za-zasluhy,Josef Masopust,2006.0,1.0,False,,False,muz,Klaus,1028
362,cr,medaile-za-zasluhy,Kateřina Neumannová,2006.0,1.0,False,,False,zena,Klaus,1029
157,cr,medaile-za-zasluhy,Milan Horvát,2006.0,3.0,False,,False,muz,Klaus,1030
378,cr,medaile-za-zasluhy,Miroslav Ondříček,2006.0,1.0,False,,False,muz,Klaus,1031
121,cr,medaile-za-zasluhy,Petr Hájek,2006.0,3.0,False,,False,muz,Klaus,1032
498,cr,medaile-za-zasluhy,Vladimír Suchánek,2006.0,3.0,False,,False,muz,Klaus,1033
583,cr,medaile-za-zasluhy,Vladimír Veselý,2006.0,3.0,False,,False,muz,Klaus,1034
341,cr,medaile-za-zasluhy,Zdeněk Miler,2006.0,1.0,False,,False,muz,Klaus,1035
108,cr,rad-bileho-lva,Antonín Špaček,2006.0,1.0,False,vojenská,False,muz,Klaus,1036
39,cr,rad-bileho-lva,Josef Bryks,2006.0,2.0,False,vojenská,True,muz,Klaus,1037
148,cr,rad-t.-g.-masaryka,Karel Skalický,2006.0,4.0,False,nan,False,muz,Klaus,1038
22,cr,rad-t.-g.-masaryka,Matylda Čiháková,2006.0,2.0,False,nan,False,zena,Klaus,1039
129,cr,rad-t.-g.-masaryka,Michael Josef Pojezdný,2006.0,2.0,False,nan,False,muz,Klaus,1040
163,cr,rad-t.-g.-masaryka,Miroslav Štandera,2006.0,1.0,False,nan,False,muz,Klaus,1041
78,cr,rad-t.-g.-masaryka,Naděžda Kavalírová,2006.0,1.0,False,nan,False,zena,Klaus,1042
85,cr,rad-t.-g.-masaryka,Václav Kojzar,2006.0,2.0,False,nan,True,muz,Klaus,1043
45,cr,medaile-za-hrdinstvi,Marek Král,2007.0,,False,,False,muz,Klaus,1044
110,cr,medaile-za-hrdinstvi,Marián Šovčík,2007.0,,False,,False,muz,Klaus,1045
152,cr,medaile-za-zasluhy,Anna Honová,2007.0,2.0,False,,False,zena,Klaus,1046
56,cr,medaile-za-zasluhy,Dagmar Čapková,2007.0,3.0,False,,False,zena,Klaus,1047
170,cr,medaile-za-zasluhy,Ilja Hurník,2007.0,1.0,False,,False,muz,Klaus,1048
628,cr,medaile-za-zasluhy,Jan Zemánek,2007.0,2.0,False,,False,muz,Klaus,1049
534,cr,medaile-za-zasluhy,Jan Šrámek,2007.0,1.0,False,,False,muz,Klaus,1050
155,cr,medaile-za-zasluhy,Jiří Horčička,2007.0,1.0,False,,True,muz,Klaus,1051
244,cr,medaile-za-zasluhy,Jiří Kout,2007.0,3.0,False,,False,muz,Klaus,1052
491,cr,medaile-za-zasluhy,Jiří Stivín,2007.0,3.0,False,,False,muz,Klaus,1053
598,cr,medaile-za-zasluhy,Jiří Vorlíček,2007.0,2.0,False,,False,muz,Klaus,1054
465,cr,medaile-za-zasluhy,Ladislav Sitenský,2007.0,2.0,False,,False,muz,Klaus,1055
273,cr,medaile-za-zasluhy,Ludvík Kundera,2007.0,1.0,False,,False,muz,Klaus,1056
31,cr,medaile-za-zasluhy,Marie Goretti Boltnarová,2007.0,1.0,False,,False,zena,Klaus,1057
213,cr,medaile-za-zasluhy,Milan Kantor,2007.0,1.0,False,,False,muz,Klaus,1058
97,cr,medaile-za-zasluhy,Miroslav Fiedler,2007.0,1.0,False,,False,muz,Klaus,1059
234,cr,medaile-za-zasluhy,Pavel Kolář,2007.0,3.0,False,,False,muz,Klaus,1060
223,cr,medaile-za-zasluhy,Tomáš Klíma,2007.0,1.0,False,,False,muz,Klaus,1061
166,cr,medaile-za-zasluhy,Václav Hudeček,2007.0,2.0,False,,False,muz,Klaus,1062
63,cr,rad-bileho-lva,Rudolf Hrubec,2007.0,1.0,False,vojenská,True,muz,Klaus,1063
61,cr,rad-bileho-lva,Stanislav Hnělička,2007.0,2.0,False,vojenská,False,muz,Klaus,1064
185,cr,rad-t.-g.-masaryka,František Zahrádka,2007.0,3.0,False,nan,False,muz,Klaus,1065
41,cr,rad-t.-g.-masaryka,Jiří Formánek,2007.0,2.0,False,nan,False,muz,Klaus,1066
15,cr,rad-t.-g.-masaryka,Vladimír Bystrov,2007.0,2.0,False,nan,False,muz,Klaus,1067
46,cr,medaile-za-hrdinstvi,Petr Králík,2008.0,,False,,False,muz,Klaus,1068
47,cr,medaile-za-hrdinstvi,Tomáš Krampla,2008.0,,False,,False,muz,Klaus,1069
55,cr,medaile-za-hrdinstvi,Zdeněk Lhota,2008.0,,False,,False,muz,Klaus,1070
535,cr,medaile-za-zasluhy,Alena Šrámková,2008.0,3.0,False,,False,zena,Klaus,1071
385,cr,medaile-za-zasluhy,Antonín Panenka,2008.0,1.0,False,,False,muz,Klaus,1072
416,cr,medaile-za-zasluhy,Břetislav Pojar,2008.0,2.0,False,,False,muz,Klaus,1073
16,cr,medaile-za-zasluhy,Gabriela Beňačková,2008.0,2.0,False,,False,zena,Klaus,1074
125,cr,medaile-za-zasluhy,Ivo Hána,2008.0,2.0,False,,False,muz,Klaus,1075
400,cr,medaile-za-zasluhy,Jan Petrof,2008.0,3.0,False,,False,muz,Klaus,1076
520,cr,medaile-za-zasluhy,Jaroslav Šerých,2008.0,2.0,False,,False,muz,Klaus,1077
386,cr,medaile-za-zasluhy,Jindřiška Pavlicová,2008.0,3.0,False,,False,zena,Klaus,1078
398,cr,medaile-za-zasluhy,Josef Petráň,2008.0,2.0,False,,False,muz,Klaus,1079
415,cr,medaile-za-zasluhy,Josef Podzimek,2008.0,3.0,False,,False,muz,Klaus,1080
37,cr,medaile-za-zasluhy,Karel Adolf Branald,2008.0,1.0,False,,True,muz,Klaus,1081
132,cr,medaile-za-zasluhy,Karel Havelka,2008.0,1.0,False,,False,muz,Klaus,1082
214,cr,medaile-za-zasluhy,Karel Kaplan,2008.0,2.0,False,,False,muz,Klaus,1083
4,cr,medaile-za-zasluhy,Ludvík Armbruster,2008.0,1.0,False,,False,muz,Klaus,1084
242,cr,medaile-za-zasluhy,Marta Kottová,2008.0,2.0,False,,False,zena,Klaus,1085
200,cr,medaile-za-zasluhy,Oldřich Jirsák,2008.0,2.0,False,,False,muz,Klaus,1086
